Itemno	WNUM	SentenceID	ID	CPOS	Head	DepRel
11	2150	112	10	JJ	11	amod
11	2151	112	11	NN	8	dobj
11	2152	112	12	IN	13	case
11	2153	112	13	NNS	11	nmod
11	2153	112	14	.	8	punct
11	2154	113	1	RB	3	advmod
11	2155	113	2	IN	3	mark
11	2156	113	3	VBG	9	advcl
11	2157	113	4	NNS	3	dobj
11	2158	113	5	CC	4	cc
11	2159	113	6	NNS	4	conj
11	2159	113	7	,	3	punct
11	2160	113	8	PRP	9	nsubj
11	2161	113	9	VBZ	0	root
11	2162	113	10	TO	11	mark
11	2163	113	11	VB	9	ccomp
11	2164	113	12	DT	15	det
11	2165	113	13	NN	15	nmod
11	2165	113	14	POS	13	case
11	2166	113	15	NN	11	dobj
11	2167	113	16	RB	15	advmod
11	2168	113	17	CC	11	cc
11	2169	113	18	VB	11	conj
11	2170	113	19	PRP$	21	nmod
11	2171	113	20	JJ	21	amod
11	2172	113	21	NNS	18	dobj
11	2173	113	22	IN	25	mark
11	2174	113	23	IN	25	mark
11	2175	113	24	PRP	25	nsubj
11	2176	113	25	VBP	18	advcl
11	2176	113	26	,	29	punct
11	2177	113	27	RB	29	advmod
11	2178	113	28	IN	29	mark
11	2179	113	29	VBP	25	parataxis
11	2179	113	30	,	29	punct
11	2180	113	31	DT	25	dobj
11	2181	113	32	IN	34	case
11	2182	113	33	DT	34	amod
11	2183	113	34	NNS	31	nmod
11	2184	113	35	IN	38	case
11	2185	113	36	DT	38	det
11	2186	113	37	JJ	38	amod
11	2187	113	38	NN	34	nmod
11	2187	113	39	.	9	punct
11	2188	114	1	DT	2	det
11	2189	114	2	NN	12	nsubj
11	2190	114	3	VBZ	12	cop
11	2191	114	4	RB	12	neg
11	2192	114	5	RB	12	advmod
11	2192	114	6	,	8	punct
11	2193	114	7	CC	8	cc
11	2194	114	8	NN	12	parataxis
11	2195	114	9	JJ	8	amod
11	2196	114	10	TO	8	case
11	2196	114	11	,	8	punct
11	2197	114	12	NN	0	root
11	2197	114	13	.	12	punct
11	2198	115	1	RB	15	advmod
11	2198	115	2	,	3	punct
11	2199	115	3	RB	15	parataxis
11	2199	115	4	,	3	punct
11	2200	115	5	DT	6	det
11	2201	115	6	NN	15	nsubjpass
11	2201	115	7	,	6	punct
11	2202	115	8	DT	9	det
11	2203	115	9	NN	6	conj
11	2204	115	10	CC	6	cc
11	2205	115	11	DT	13	det
11	2206	115	12	NN	13	amod
11	2207	115	13	NN	6	conj
11	2208	115	14	VBP	15	auxpass
11	2209	115	15	VBN	0	root
11	2210	115	16	IN	17	case
11	2211	115	17	VBG	15	nmod
11	2212	115	18	NN	17	nmod
11	2212	115	19	.	15	punct
11	2213	116	1	VBZ	5	cop
11	2213	116	2	RB	5	neg
11	2214	116	3	PRP	5	expl
11	2215	116	4	RB	5	advmod
11	2216	116	5	JJ	0	root
11	2217	116	6	IN	12	mark
11	2218	116	7	IN	8	case
11	2219	116	8	NN	12	nmod
11	2220	116	9	PRP	12	nsubj
11	2221	116	10	MD	12	aux
11	2222	116	11	RB	12	neg
11	2223	116	12	VB	5	csubj
11	2224	116	13	DT	14	det
11	2225	116	14	NNS	12	dobj
11	2226	116	15	IN	16	case
11	2227	116	16	DT	12	nmod
11	2227	116	17	.	5	punct
11	2228	117	1	PRP	2	nsubj
11	2229	117	2	VBP	0	root
11	2230	117	3	TO	5	mark
11	2231	117	4	VB	5	auxpass
11	2232	117	5	VBN	2	xcomp
11	2233	117	6	IN	7	case
11	2234	117	7	NN	5	nmod
11	2235	117	8	IN	10	case
11	2236	117	9	DT	10	det
11	2237	117	10	NN	7	nmod
11	2237	117	11	,	7	punct
11	2238	117	12	RB	13	neg
11	2239	117	13	NN	7	conj
11	2240	117	14	IN	16	case
11	2241	117	15	DT	16	det
11	2242	117	16	NN	13	nmod
11	2242	117	17	.	2	punct
11	2243	118	1	TO	3	case
11	2244	118	2	DT	3	det
11	2245	118	3	NN	7	nmod
11	2245	118	4	,	3	punct
11	2246	118	5	PRP	7	nsubj
11	2247	118	6	DT	5	det
11	2248	118	7	VBP	0	root
11	2249	118	8	NN	7	dobj
11	2249	118	9	:	15	punct
11	2251	118	10	DT	11	det
11	2252	118	11	NN	15	nsubj
11	2253	118	12	VBG	15	cop
11	2254	118	13	DT	15	det
11	2255	118	14	JJ	15	amod
11	2256	118	15	NN	7	parataxis
11	2257	118	16	WDT	18	mark
11	2258	118	17	VBZ	18	aux
11	2259	118	18	VBN	15	acl
11	2260	118	19	PRP	18	dobj
11	2260	118	20	,	15	punct
11	2261	118	21	CC	15	cc
11	2262	118	22	DT	23	det
11	2263	118	23	NN	15	conj
11	2264	118	24	WDT	25	mark
11	2265	118	25	VBZ	23	acl
11	2266	118	26	PRP	25	dobj
11	2267	118	27	RBS	25	advmod
11	2267	118	28	.	7	punct
11	2268	119	1	CC	6	discourse
11	2269	119	2	DT	6	nsubj
11	2270	119	3	VBP	6	cop
11	2271	119	4	RB	6	advmod
11	2272	119	5	DT	6	det
11	2273	119	6	NNS	0	root
11	2274	119	7	WDT	8	mark
11	2275	119	8	VBP	6	acl
11	2276	119	9	IN	12	case
11	2277	119	10	DT	12	det
11	2278	119	11	JJ	12	amod
11	2279	119	12	NN	8	nmod
11	2280	119	13	PRP	14	nsubj
11	2281	119	14	VBP	12	acl
11	2282	119	15	NNS	14	xcomp
11	2282	119	16	.	6	punct
11	2283	120	1	PRP	5	nsubj
11	2284	120	2	VBZ	5	cop
11	2285	120	3	PRP$	5	nmod
11	2286	120	4	JJR	5	amod
11	2287	120	5	NN	0	root
11	2288	120	6	WDT	7	mark
11	2289	120	7	VBZ	5	acl
11	2290	120	8	PRP	7	dobj
11	2290	120	9	.	5	punct
11	2291	121	1	NNS	22	nsubjpass
11	2292	121	2	VBG	1	acl
11	2293	121	3	DT	5	det
11	2294	121	4	JJ	5	amod
11	2295	121	5	NN	2	dobj
11	2296	121	6	IN	8	case
11	2297	121	7	NNP	8	name
11	2298	121	8	NNP	5	nmod
11	2298	121	9	,	12	punct
11	2299	121	10	DT	12	det
11	2300	121	11	NNP	12	nmod
11	2301	121	12	NN	8	appos
11	2302	121	13	WP	14	mark
11	2303	121	14	VBD	12	acl
11	2304	121	15	PRP	14	dobj
11	2305	121	16	CD	17	nummod
11	2306	121	17	NNS	14	nmod
11	2307	121	18	RB	17	advmod
11	2307	121	19	,	12	punct
11	2308	121	20	VBP	22	aux
11	2309	121	21	VBN	22	auxpass
11	2310	121	22	VBN	0	root
11	2311	121	23	TO	26	case
11	2312	121	24	DT	26	det
11	2313	121	25	NN	26	nmod
11	2314	121	26	NN	22	nmod
11	2315	121	27	IN	29	case
11	2315	121	28	#	29	det
11	2316	121	29	CD	22	nummod
11	2316	121	30	.	22	punct
11	2317	122	1	NNP	3	nmod
11	2317	122	2	POS	1	case
11	2318	122	3	NN	15	nsubj
11	2318	122	4	,	7	punct
11	2319	122	5	WDT	7	mark
11	2320	122	6	VBZ	7	auxpass
11	2321	122	7	VBN	3	acl
11	2322	122	8	IN	10	case
11	2323	122	9	PRP$	10	nmod
11	2324	122	10	NN	7	nmod
11	2324	122	11	,	13	punct
11	2325	122	12	NNP	13	name
11	2326	122	13	NNP	10	appos
11	2326	122	14	,	13	punct
11	2327	122	15	VBD	0	root
11	2328	122	16	DT	17	det
11	2329	122	17	NN	15	dobj
11	2330	122	18	IN	20	case
11	2331	122	19	NNP	20	name
11	2332	122	20	NNPS	15	nmod
11	2332	122	21	,	24	punct
11	2333	122	22	DT	24	det
11	2334	122	23	NNP	24	name
11	2335	122	24	NN	20	appos
11	2336	122	25	IN	29	case
11	2337	122	26	DT	29	det
11	2338	122	27	JJ	29	nmod
11	2339	122	28	NNS	29	nmod
11	2340	122	29	NN	24	nmod
11	2341	122	30	NNP	29	appos
11	2341	122	31	,	24	punct
11	2342	122	32	IN	34	case
11	2343	122	33	JJ	34	amod
11	2344	122	34	NN	15	nmod
11	2344	122	35	.	15	punct
11	2345	123	1	DT	2	det
11	2346	123	2	NNS	22	nsubj
11	2346	123	3	,	6	punct
11	2347	123	4	WDT	6	mark
11	2348	123	5	VBP	6	auxpass
11	2349	123	6	VBN	2	acl
11	2350	123	7	TO	8	mark
11	2351	123	8	VB	6	xcomp
11	2352	123	9	JJ	10	amod
11	2353	123	10	NNS	8	dobj
11	2354	123	11	IN	14	case
11	2355	123	12	NNP	14	nmod
11	2355	123	13	POS	12	case
11	2356	123	14	NNS	10	nmod
11	2357	123	15	IN	16	case
11	2358	123	16	NN	14	nmod
11	2359	123	17	CC	16	cc
11	2360	123	18	NN	19	nmod
11	2361	123	19	NN	16	conj
11	2361	123	20	,	6	punct
11	2362	123	21	VBP	22	cop
11	2363	123	22	JJ	0	root
11	2364	123	23	TO	25	mark
11	2365	123	24	VB	25	auxpass
11	2366	123	25	VBN	22	xcomp
11	2367	123	26	DT	27	det
11	2368	123	27	NN	25	nmod
11	2368	123	28	.	22	punct
11	2369	124	1	NNP	13	nsubj
11	2369	124	2	,	5	punct
11	2370	124	3	WP	5	mark
11	2371	124	4	VBD	5	cop
11	2372	124	5	CD	1	acl
11	2373	124	6	WRB	8	mark
11	2374	124	7	PRP	8	nsubj
11	2375	124	8	VBD	5	advcl
11	2376	124	9	PRP	8	dobj
11	2377	124	10	IN	11	case
11	2378	124	11	CD	8	nmod
11	2378	124	12	,	5	punct
11	2379	124	13	VBD	0	root
11	2380	124	14	VBG	13	xcomp
11	2381	124	15	PRP$	16	nmod
11	2382	124	16	NNS	14	dobj
11	2383	124	17	WRB	21	mark
11	2384	124	18	PRP	21	nsubj
11	2385	124	19	VBD	21	cop
11	2386	124	20	DT	21	det
11	2387	124	21	NN	13	advcl
11	2388	124	22	CC	13	cc
11	2389	124	23	VBD	13	conj
11	2390	124	24	IN	27	case
11	2391	124	25	PRP$	27	nmod
11	2392	124	26	TO	27	case
11	2393	124	27	NN	23	nmod
11	2393	124	28	.	13	punct
11	2394	125	1	NNP	2	name
11	2395	125	2	NNP	13	nsubj
11	2395	125	3	,	5	punct
11	2396	125	4	WP	5	mark
11	2397	125	5	VBZ	2	acl
11	2398	125	6	NNP	7	appos
11	2399	125	7	NNP	5	iobj
11	2400	125	8	IN	9	case
11	2401	125	9	VBG	5	nmod
11	2402	125	10	DT	11	det
11	2403	125	11	NN	9	nmod
11	2403	125	12	,	5	punct
11	2404	125	13	VBD	0	root
11	2405	125	14	DT	16	det
11	2406	125	15	JJ	16	nmod
11	2407	125	16	NN	13	iobj
11	2408	125	17	NN	13	nmod
11	2409	125	18	IN	21	mark
11	2410	125	19	DT	20	det
11	2411	125	20	NNS	21	nsubj
11	2412	125	21	VBD	13	ccomp
11	2412	125	22	``	25	punct
11	2413	125	23	RB	24	advmod
11	2414	125	24	JJ	25	amod
11	2415	125	25	NN	21	dobj
11	2415	125	26	''	25	punct
11	2415	125	27	.	13	punct
11	2416	126	1	EX	2	expl
11	2417	126	2	VBP	0	root
11	2418	126	3	NNS	2	nsubj
11	2419	126	4	IN	5	case
11	2420	126	5	NNS	3	nmod
11	2421	126	6	IN	7	case
11	2422	126	7	NNS	5	nmod
11	2423	126	8	CC	3	cc
11	2424	126	9	DT	11	det
11	2425	126	10	JJ	11	amod
11	2426	126	11	NN	3	conj
11	2427	126	12	IN	14	case
11	2427	126	13	``	14	punct
11	2428	126	14	NNP	11	nmod
11	2429	126	15	NNP	17	name
11	2430	126	16	NNP	17	name
11	2431	126	17	NNP	14	name
11	2431	126	18	''	14	punct
11	2431	126	19	,	21	punct
11	2432	126	20	WDT	21	mark
11	2433	126	21	VBD	11	acl
11	2434	126	22	DT	25	det
11	2435	126	23	NNP	25	nmod
11	2436	126	24	JJ	25	amod
11	2437	126	25	NN	21	dobj
11	2438	126	26	TO	28	case
11	2439	126	27	DT	28	det
11	2440	126	28	NN	21	nmod
11	2441	126	29	IN	31	case
11	2442	126	30	DT	31	det
11	2443	126	31	NNS	28	nmod
11	2443	126	32	.	2	punct
11	2444	127	1	EX	2	expl
11	2445	127	2	VBP	0	root
11	2446	127	3	RB	2	advmod
11	2447	127	4	NNS	2	nsubj
11	2448	127	5	IN	9	case
11	2449	127	6	NNP	9	nmod
11	2449	127	7	POS	6	case
11	2450	127	8	JJ	9	amod
11	2451	127	9	NNS	4	nmod
11	2451	127	10	,	4	punct
11	2452	127	11	NNS	4	conj
11	2453	127	12	PRP	13	nsubj
11	2454	127	13	VBD	11	acl
11	2455	127	14	IN	16	case
11	2456	127	15	DT	16	det
11	2457	127	16	NN	13	nmod
11	2458	127	17	CC	4	cc
11	2459	127	18	NNS	4	conj
11	2460	127	19	IN	20	case
11	2461	127	20	NNS	18	nmod
11	2461	127	21	.	2	punct
11	2462	128	1	IN	5	mark
11	2463	128	2	DT	3	det
11	2464	128	3	NN	5	nsubjpass
11	2465	128	4	VBZ	5	auxpass
11	2466	128	5	VBN	22	advcl
11	2467	128	6	TO	7	mark
11	2468	128	7	VB	5	ccomp
11	2469	128	8	VBN	9	amod
11	2470	128	9	NN	7	dobj
11	2471	128	10	IN	12	case
11	2472	128	11	DT	12	det
11	2473	128	12	NN	9	nmod
11	2474	128	13	CC	12	cc
11	2475	128	14	NN	12	conj
11	2476	128	15	IN	18	case
11	2477	128	16	DT	18	det
11	2478	128	17	JJ	18	amod
11	2479	128	18	NN	12	nmod
11	2479	128	19	,	5	punct
11	2480	128	20	NNP	21	appos
11	2481	128	21	NNP	22	nsubj
11	2482	128	22	VBD	0	root
11	2483	128	23	DT	24	det
11	2484	128	24	NN	26	nsubj
11	2485	128	25	VBD	26	cop
11	2486	128	26	JJ	22	ccomp
11	2487	128	27	IN	28	case
11	2488	128	28	VBG	26	nmod
11	2489	128	29	PRP$	30	nmod
11	2490	128	30	NN	28	nmod
11	2490	128	31	.	22	punct
11	2490	129	1	``	3	punct
11	2491	129	2	PRP	3	nsubj
11	2491	129	3	VBZ	0	root
11	2492	129	4	RB	3	neg
11	2493	129	5	RB	3	advmod
11	2494	129	6	CC	3	cc
11	2494	129	7	(	8	punct
11	2495	129	8	PRP$	10	parataxis
11	2495	129	9	)	8	punct
11	2496	129	10	NN	11	nsubj
11	2497	129	11	VBZ	3	conj
11	2498	129	12	TO	13	mark
11	2499	129	13	VB	11	ccomp
11	2500	129	14	PRP$	15	nmod
11	2501	129	15	NN	13	dobj
11	2502	129	16	CC	15	cc
11	2503	129	17	PRP$	18	nmod
11	2504	129	18	NN	15	conj
11	2504	129	19	,	22	punct
11	2504	129	20	''	22	punct
11	2505	129	21	PRP	22	nsubj
11	2506	129	22	VBD	3	parataxis
11	2506	129	23	.	3	punct
11	2507	130	1	NNP	2	name
11	2508	130	2	NNP	14	nsubj
11	2508	130	3	,	5	punct
11	2509	130	4	JJ	5	amod
11	2510	130	5	NN	2	appos
11	2511	130	6	IN	7	case
11	2512	130	7	NNP	5	nmod
11	2512	130	8	,	9	punct
11	2513	130	9	NN	7	appos
11	2514	130	10	IN	12	case
11	2515	130	11	NNP	12	name
11	2516	130	12	NNP	9	nmod
11	2516	130	13	,	9	punct
11	2517	130	14	VBD	22	parataxis
11	2517	130	15	:	14	punct
11	2517	130	16	``	22	punct
11	2518	130	17	DT	18	det
11	2519	130	18	NNS	22	nsubj
11	2520	130	19	VBP	22	cop
11	2521	130	20	DT	22	det
11	2522	130	21	JJ	22	amod
11	2523	130	22	NN	0	root
11	2524	130	23	IN	25	case
11	2525	130	24	DT	25	det
11	2526	130	25	NN	22	nmod
11	2527	130	26	IN	28	case
11	2528	130	27	JJ	28	amod
11	2529	130	28	NN	25	nmod
11	2529	130	29	.	22	punct
11	2529	130	30	''	22	punct
11	2530	131	1	PRP	5	nsubj
11	2531	131	2	VBD	5	cop
11	2532	131	3	DT	5	det
11	2533	131	4	JJ	5	amod
11	2534	131	5	NN	0	root
11	2535	131	6	IN	10	case
11	2536	131	7	NNP	8	name
11	2537	131	8	NNP	10	nmod
11	2537	131	9	POS	8	case
11	2538	131	10	NN	5	nmod
11	2539	131	11	IN	13	case
11	2540	131	12	DT	13	det
11	2541	131	13	NN	10	nmod
11	2541	131	14	,	17	punct
11	2542	131	15	NNP	17	name
11	2543	131	16	IN	17	case
11	2544	131	17	NNP	10	appos
11	2544	131	18	,	17	punct
11	2545	131	19	IN	22	mark
11	2546	131	20	PRP	22	dobj
11	2547	131	21	VBD	22	auxpass
11	2548	131	22	VBN	5	advcl
11	2549	131	23	NN	22	nsubjpass
11	2550	131	24	TO	25	case
11	2551	131	25	PRP	22	nmod
11	2552	131	26	IN	28	case
11	2553	131	27	NNP	28	name
11	2554	131	28	NNP	22	nmod
11	2554	131	29	.	5	punct
11	2555	132	1	PRP	3	nsubj
11	2556	132	2	VBZ	3	aux
11	2557	132	3	VBN	0	root
11	2558	132	4	JJ	5	amod
11	2559	132	5	NN	3	dobj
11	2560	132	6	IN	11	case
11	2561	132	7	CC	6	cc
11	2562	132	8	IN	6	conj
11	2563	132	9	NNP	11	nmod
11	2563	132	10	POS	9	case
11	2564	132	11	NN	3	nmod
11	2565	132	12	IN	13	case
11	2566	132	13	CD	11	nmod
11	2566	132	14	,	15	punct
11	2567	132	15	VBG	3	advcl
11	2568	132	16	VBN	15	xcomp
11	2569	132	17	IN	18	mark
11	2570	132	18	VBG	16	ccomp
11	2571	132	19	PRP	18	dobj
11	2572	132	20	IN	21	case
11	2573	132	21	NN	18	nmod
11	2574	132	22	CC	18	cc
11	2575	132	23	RB	24	advmod
11	2576	132	24	VBG	18	conj
11	2577	132	25	JJ	26	advmod
11	2578	132	26	NN	24	dobj
11	2579	132	27	IN	29	case
11	2580	132	28	PRP$	29	nmod
11	2581	132	29	NN	24	nmod
11	2581	132	30	.	3	punct
12	1	0	1	WRB	3	mark
12	2	0	2	PRP	3	nsubj
12	3	0	3	VBD	8	advcl
12	4	0	4	RB	5	det
12	5	0	5	CD	3	advmod
12	5	0	6	,	8	punct
12	6	0	7	PRP	8	nsubj
12	7	0	8	VBD	0	root
12	8	0	9	IN	11	case
12	9	0	10	DT	11	det
12	10	0	11	NN	8	nmod
12	10	0	12	.	8	punct
12	11	1	1	DT	2	amod
12	12	1	2	NN	5	nmod
12	13	1	3	EX	5	expl
12	14	1	4	MD	5	aux
12	15	1	5	VB	0	root
12	16	1	6	IN	8	det
12	17	1	7	JJ	8	amod
12	18	1	8	NN	5	nsubj
12	18	1	9	,	5	punct
12	19	1	10	WRB	18	mark
12	20	1	11	NN	18	nsubj
12	21	1	12	WP	13	nsubj
12	22	1	13	VBD	11	acl
12	23	1	14	CD	15	nummod
12	24	1	15	NNS	16	nmod
12	25	1	16	RB	13	advcl
12	26	1	17	MD	18	aux
12	27	1	18	VB	8	acl
12	27	1	19	``	20	punct
12	28	1	20	NN	18	dobj
12	28	1	21	''	20	punct
12	29	1	22	CC	18	cc
12	30	1	23	NN	25	nsubj
12	31	1	24	MD	25	aux
12	32	1	25	VB	18	conj
12	33	1	26	RB	25	compound
12	33	1	27	``	28	punct
12	34	1	28	NN	25	dobj
12	34	1	29	''	28	punct
12	34	1	30	.	5	punct
12	35	2	1	DT	3	det
12	36	2	2	JJ	3	amod
12	37	2	3	NN	5	nsubj
12	38	2	4	MD	5	aux
12	39	2	5	VB	0	root
12	40	2	6	IN	8	case
12	41	2	7	RB	8	case
12	42	2	8	CD	5	nmod
12	42	2	9	,	5	punct
12	43	2	10	WRB	14	mark
12	44	2	11	DT	12	det
12	45	2	12	NN	14	nsubj
12	46	2	13	MD	14	aux
12	47	2	14	VB	5	advcl
12	48	2	15	PRP$	17	nmod
12	49	2	16	NN	17	nmod
12	50	2	17	NN	14	dobj
12	51	2	18	IN	14	advmod
12	52	2	19	TO	21	case
12	53	2	20	DT	21	det
12	54	2	21	NN	14	nmod
12	55	2	22	TO	23	mark
12	56	2	23	VB	14	advcl
12	57	2	24	PRP	23	dobj
12	58	2	25	RP	23	compound
12	58	2	26	.	5	punct
12	59	3	1	DT	2	amod
12	60	3	2	NN	5	nmod
12	61	3	3	PRP	5	nsubj
12	61	3	4	MD	5	aux
12	62	3	5	VB	0	root
12	62	3	6	,	5	parataxis
12	62	3	7	``	5	punct
12	63	3	8	RB	9	advmod
12	64	3	9	VBG	5	ccomp
12	65	3	10	RP	9	compound
12	66	3	11	TO	12	mark
12	67	3	12	VB	9	advcl
12	68	3	13	PRP$	14	nmod
12	69	3	14	NN	12	dobj
12	69	3	15	:	9	punct
12	71	3	16	UH	9	discourse
12	72	3	17	UH	9	discourse
12	73	3	18	UH	9	discourse
12	73	3	19	.	5	punct
12	73	3	20	''	5	punct
12	74	4	1	CC	5	discourse
12	75	4	2	DT	3	amod
12	76	4	3	NN	5	nmod
12	77	4	4	PRP	5	nsubj
12	78	4	5	VBD	0	root
12	79	4	6	PRP	7	nsubj
12	80	4	7	VBD	5	ccomp
12	81	4	8	DT	9	det
12	82	4	9	NNS	7	dobj
12	83	4	10	TO	11	mark
12	84	4	11	VB	7	ccomp
12	85	4	12	CD	13	nummod
12	86	4	13	NNS	11	nmod
12	86	4	14	,	11	punct
12	87	4	15	VB	11	conj
12	87	4	16	``	18	punct
12	88	4	17	RB	18	advmod
12	89	4	18	VBG	15	ccomp
12	90	4	19	RP	18	compound
12	91	4	20	TO	21	mark
12	92	4	21	VB	18	advcl
12	93	4	22	PRP$	23	nmod
12	94	4	23	NN	21	dobj
12	94	4	24	,	11	punct
12	94	4	25	''	18	punct
12	95	4	26	RB	27	advmod
12	96	4	27	VB	11	conj
12	97	4	28	TO	30	case
12	98	4	29	DT	30	det
12	99	4	30	NN	27	nmod
12	99	4	31	,	11	punct
12	100	4	32	VB	11	conj
12	101	4	33	PRP$	34	nmod
12	102	4	34	NN	32	dobj
12	103	4	35	RP	32	compound
12	104	4	36	CC	11	cc
12	105	4	37	VB	11	conj
12	106	4	38	PRP	37	dobj
12	107	4	39	IN	41	case
12	108	4	40	DT	41	det
12	109	4	41	NN	37	nmod
12	109	4	42	.	5	punct
12	110	5	1	IN	4	case
12	111	5	2	JJS	4	amod
12	112	5	3	NN	4	nmod
12	113	5	4	NNS	8	nmod
12	113	5	5	,	4	punct
12	114	5	6	PRP	8	nsubj
12	115	5	7	RB	8	advmod
12	116	5	8	VBD	0	root
12	117	5	9	DT	10	det
12	118	5	10	NN	8	dobj
12	119	5	11	IN	13	case
12	120	5	12	DT	13	det
12	121	5	13	NN	10	nmod
12	122	5	14	IN	16	case
12	123	5	15	PRP$	16	nmod
12	124	5	16	NN	13	nmod
12	124	5	17	,	21	punct
12	125	5	18	IN	21	mark
12	126	5	19	DT	20	det
12	127	5	20	NN	21	nsubj
12	128	5	21	VBZ	8	advcl
12	129	5	22	PRP$	23	nmod
12	130	5	23	JJS	21	dobj
12	131	5	24	TO	25	mark
12	132	5	25	VB	21	advcl
12	133	5	26	RP	25	compound
12	134	5	27	DT	28	det
12	135	5	28	NN	31	nsubj
12	136	5	29	VBZ	31	cop
12	137	5	30	RB	31	advmod
12	138	5	31	JJ	25	ccomp
12	139	5	32	WRB	35	mark
12	140	5	33	PRP	35	nsubj
12	141	5	34	RB	35	advmod
12	142	5	35	VBP	21	advcl
12	143	5	36	RB	35	advmod
12	143	5	37	.	8	punct
12	143	6	1	``	6	punct
12	144	6	2	UH	6	discourse
12	145	6	3	PRP	6	discourse
12	145	6	4	VBZ	6	cop
12	146	6	5	DT	6	det
12	147	6	6	NN	0	root
12	148	6	7	TO	8	mark
12	149	6	8	VB	6	csubj
12	150	6	9	PRP	8	dobj
12	151	6	10	IN	11	case
12	152	6	11	PRP	8	nmod
12	153	6	12	IN	15	case
12	154	6	13	DT	15	det
12	155	6	14	JJ	15	amod
12	156	6	15	NN	8	case
12	157	6	16	IN	18	case
12	158	6	17	DT	18	det
12	159	6	18	NN	15	nmod
12	159	6	19	.	6	punct
12	160	7	1	PRP	4	nsubj
12	160	7	2	MD	4	aux
12	161	7	3	VB	4	aux
12	162	7	4	VBG	0	root
12	163	7	5	RB	4	advmod
12	163	7	6	,	8	punct
12	164	7	7	IN	8	case
12	165	7	8	NNP	4	nmod
12	165	7	9	,	8	punct
12	166	7	10	CC	4	cc
12	167	7	11	DT	12	amod
12	168	7	12	NN	17	nmod
12	169	7	13	DT	14	det
12	170	7	14	NNS	17	nsubjpass
12	171	7	15	MD	17	aux
12	172	7	16	VB	17	auxpass
12	173	7	17	VBN	4	conj
12	174	7	18	TO	20	case
12	175	7	19	PRP$	20	nmod
12	176	7	20	NN	17	nmod
12	177	7	21	RB	17	advmod
12	177	7	22	.	4	parataxis
12	178	8	1	RB	3	advmod
12	179	8	2	PRP$	3	nmod
12	180	8	3	NN	0	root
12	181	8	4	VBZ	3	cop
12	182	8	5	TO	6	mark
12	183	8	6	VB	3	csubj
12	184	8	7	IN	10	case
12	185	8	8	PDT	10	det
12	186	8	9	DT	10	det
12	187	8	10	NNS	6	nmod
12	187	8	11	,	12	punct
12	188	8	12	CD	6	nmod
12	189	8	13	IN	14	case
12	190	8	14	CD	12	nmod
12	190	8	15	,	12	punct
12	191	8	16	RB	17	advmod
12	192	8	17	RB	6	advmod
12	193	8	18	RB	17	advmod
12	193	8	19	,	6	punct
12	194	8	20	CC	6	cc
12	195	8	21	VB	6	conj
12	196	8	22	RP	24	case
12	197	8	23	DT	24	det
12	198	8	24	NNS	21	nmod
12	198	8	25	.	3	punct
12	199	9	1	VB	3	cop
12	200	9	2	RB	3	advmod
12	201	9	3	JJ	0	root
12	202	9	4	RB	6	neg
12	203	9	5	TO	6	mark
12	204	9	6	VB	3	ccomp
12	205	9	7	DT	8	det
12	206	9	8	NNS	6	dobj
12	207	9	9	IN	12	case
12	208	9	10	DT	12	det
12	209	9	11	NNS	12	nmod
12	210	9	12	NNS	6	nmod
12	210	9	13	,	3	punct
12	211	9	14	CC	3	cc
12	212	9	15	WRB	18	mark
12	213	9	16	PRP	18	nsubj
12	213	9	17	VBP	18	aux
12	214	9	18	VBN	20	advcl
12	214	9	19	,	18	punct
12	215	9	20	VB	3	conj
12	216	9	21	PRP	20	dobj
12	217	9	22	IN	20	advmod
12	218	9	23	TO	24	case
12	219	9	24	NNP	20	nmod
12	220	9	25	IN	26	case
12	221	9	26	NN	20	nmod
12	221	9	27	.	3	punct
12	221	9	28	''	3	punct
12	222	10	1	CC	13	discourse
12	223	10	2	JJ	3	amod
12	224	10	3	NNP	13	nsubj
12	224	10	4	,	7	punct
12	225	10	5	WP	7	nsubj
12	225	10	6	VBZ	7	aux
12	226	10	7	VBN	3	acl
12	227	10	8	RB	7	advcl
12	228	10	9	CD	10	nummod
12	229	10	10	NNS	7	nmod
12	229	10	11	,	7	punct
12	230	10	12	MD	13	aux
12	231	10	13	VB	0	root
12	231	10	14	,	13	punct
12	231	10	15	``	23	punct
12	232	10	16	UH	23	discourse
12	233	10	17	UH	23	discourse
12	233	10	18	,	23	punct
12	234	10	19	PRP	23	nsubj
12	234	10	20	VBZ	23	cop
12	235	10	21	IN	23	case
12	236	10	22	DT	23	det
12	237	10	23	NN	13	parataxis
12	238	10	24	IN	25	case
12	239	10	25	RB	23	advmod
12	240	10	26	RB	23	advmod
12	240	10	27	.	13	punct
12	241	11	1	PRP	2	nsubj
12	242	11	2	VBD	0	root
12	243	11	3	IN	4	case
12	244	11	4	RB	2	advmod
12	245	11	5	IN	8	case
12	246	11	6	CD	8	nummod
12	247	11	7	IN	6	case
12	248	11	8	CD	2	nmod
12	249	11	9	CD	10	nummod
12	250	11	10	NN	2	nmod
12	250	11	11	,	13	punct
12	251	11	12	PRP	13	nsubj
12	252	11	13	VBP	2	parataxis
12	252	11	14	.	2	punct
12	253	12	1	DT	3	det
12	254	12	2	NN	3	amod
12	255	12	3	NN	4	nsubj
12	256	12	4	VBD	0	root
12	257	12	5	DT	7	det
